"id";"valid";"ref";"year";"species";"taxid";"taxon";"taxon_group";"family";"marker_type";"nb_markers";"sex";"crossing";"n_progeny";"n_meiosis";"linkage_map_length";"physical_length";"map_quality";"mapping_function";"accession";"link_genome";"ref_genome";"genome_size";"genome_Cvalue";"ploidy";"hcn";"original_map";"public_database";"ABH_data";"MapMaker_data";"link_data";"doi";"contact"
"NA";"FALSE";"Chen";2014;"Pinus_massoniana";88730;"Gymnosperm";6;"Pinaceae";"NA";"NA";"NA";"NA";"NA";"NA";1956;"NA";"NA";"NA";"NA";"NA";"NA";"25134.6";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1515/sg-2014-0001";"NA"
"NA";"FALSE";"Chancerel";2013;"Pinus_pinaster";71647;"Gymnosperm";6;"Pinaceae";"NA";"NA";"NA";"NA";"NA";"NA";1708;"NA";"NA";"NA";"NA";"NA";"NA";"23814.3";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/1741-7007-11-50";"NA"
"NA";"FALSE";"Moraga-Suazo";2014;"Pinus_radiata";3347;"Gymnosperm";6;"Pinaceae";"NA";"NA";"NA";"NA";"NA";"NA";1060;"NA";"NA";"NA";"NA";"NA";"NA";"21936.54";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s00468-014-1090-2";"NA"
"Pinus_taeda_Westbrook2015";"FALSE";"Westbrook";2015;"Pinus_taeda";3352;"Gymnosperm";6;"Pinaceae";"NA";"NA";"NA";"NA";"NA";"NA";2305;"NA";"NA";"NA";"NA";"NA";"NA";21516;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://www.g3journal.org/highwire/filestream/472658/field_highwire_adjunct_files/17/FileS8.txt";"https://doi.org/10.1534/g3.115.019588 ";"NA"
"Pisum_sativum_Boutet2016";"FALSE";"Boutet";2016;"Pisum_sativum";3888;"Angiosperm";1;"Fabaceae";"NA";"NA";"NA";"NA";"NA";"NA";1255;"NA";"NA";"NA";"NA";"NA";"NA";"4772.64";4768;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-016-2447-2/MediaObjects/12864_2016_2447_MOESM5_ESM.xlsx";"https://doi.org/10.1186/s12864-016-2447-2";"NA"
"NA";"FALSE";"Wang";2010;"Populus_adenopoda";1536645;"Angiosperm";1;"Salicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"2178.5";"NA";"NA";"NA";"NA";"NA";"NA";"508.56";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s10681-009-0085-3";"NA"
"NA";"FALSE";"Paolucci";2010;"Populus_alba";43335;"Angiosperm";1;"Salicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"3027.1";"NA";"NA";"NA";"NA";"NA";"NA";"508.56";509;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11295-010-0297-7";"NA"
"NA";"FALSE";"Wang";2019;"Populus_euphratica";75702;"Angiosperm";1;"Salicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.3389/fgene.2019.00440";"NA"
"Populus_deltoides_Fang2018";"FALSE";"Fang";2018;"Populus_deltoides";3696;"Angiosperm";1;"Salicaceae";"NA";1315;"NA";"NA";"NA";"NA";"3174.863";75319717;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11295-018-1290-9/MediaObjects/11295_2018_1290_MOESM5_ESM.xlsx";"https://doi.org/10.1007/s11295-018-1290-9";"NA"
"Populus_deltoides_Mousavi2016";"FALSE";"Mousavi";2016;"Populus_deltoides";3696;"Angiosperm";1;"Salicaceae";"SNP";2012;"female";"F1";150;"NA";"4067.16";31232;"NA";"kosambi";"NA";"NA";"NA";500;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-016-3003-9/MediaObjects/12864_2016_3003_MOESM2_ESM.xls";"https://doi.org/10.1186/s12864-016-3003-9";"NA"
"Populus_deltoides_Mousavi2016F";"FALSE";"Mousavi";2016;"Populus_deltoides";3696;"Angiosperm";1;"Salicaceae";"SNP";"NA";"female";"F1";150;"NA";"4067.16";"NA";"NA";"kosambi";"NA";"NA";"NA";500;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-016-3003-9/MediaObjects/12864_2016_3003_MOESM2_ESM.xls";"https://doi.org/10.1186/s12864-016-3003-9";"NA"
"Populus_deltoides_Xiao2018";"FALSE";"Xiao";2018;"Populus_deltoides";3696;"Angiosperm";1;"Salicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00425-018-2958-y/MediaObjects/425_2018_2958_MOESM2_ESM.xlsx";"https://doi.org/10.1007/s00425-018-2958-y";"NA"
"NA";"FALSE";"Gaudet";2008;"Populus_nigra";3691;"Angiosperm";1;"Salicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"2278.5";"NA";"NA";"NA";"NA";"NA";"NA";"514.0368";528;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11295-007-0085-1";"NA"
"Populus_simonii_Mousavi2016";"FALSE";"Mousavi";2016;"Populus_simonii";295327;"Angiosperm";1;"Salicaceae";"SNP";1295;"male";"F1";150;"NA";"3839.45";16575;"NA";"kosambi";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-016-3003-9/MediaObjects/12864_2016_3003_MOESM3_ESM.xls";"https://doi.org/10.1186/s12864-016-3003-9";"NA"
"Populus_simonii_Mousavi2016M";"FALSE";"Mousavi";2016;"Populus_simonii";295327;"Angiosperm";1;"Salicaceae";"SNP";"NA";"male";"F1";150;"NA";"4067.16";"NA";"NA";"kosambi";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-016-3003-9/MediaObjects/12864_2016_3003_MOESM3_ESM.xls";"https://doi.org/10.1186/s12864-016-3003-9";"NA"
"NA";"FALSE";"Pakull";2009;"Populus_tremula";113636;"Angiosperm";1;"Salicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1542.35";"NA";"NA";"NA";"NA";"NA";"NA";"469.44";440;2;19;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11295-009-0204-2";"NA"
"NA";"FALSE";"Feng";2016;"Primulina_eburnea";1245227;"Angiosperm";1;"Gesneriaceae";"NA";"NA";"NA";"NA";"NA";"NA";"3774.7";"NA";"NA";"NA";"NA";"NA";"NA";"1985.34";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s12041-016-0650-1";"NA"
"NA";"FALSE";"Lalli";2008;"Prunus_armeniaca";36596;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"522.69";"NA";"NA";"NA";"NA";"NA";"NA";"293.4";293;2;8;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11295-007-0125-x";"NA"
"NA";"FALSE";"Wang";2015;"Prunus_avium";42229;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";849;"NA";"NA";"NA";"NA";"NA";"NA";"342.3";342;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0141261";"NA"
"Prunus_avium_Guajardo2015";"FALSE";"Guajardo";2015;"Prunus_avium";42229;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";342;"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0127750.s009";"https://doi.org/10.1371/journal.pone.0127750";"NA"
"NA";"FALSE";"Tavassolian";2010;"Prunus_dulcis";3755;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"591.4";"NA";"NA";"NA";"NA";"NA";"NA";240;323;2;8;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/1471-2164-11-551";"NA"
"NA";"FALSE";"Cao";2011;"Prunus_kansuensis";329890;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";616;"NA";"NA";"NA";"NA";"NA";"NA";"293.4";293;2;8;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.21273/JASHS.136.3.190";"NA"
"Prunus_mume_Zhang2015";"TRUE";"Zhang";2015;"Prunus_mume";102107;"Angiosperm";1;"Rosaceae";"SLAF";8007;"sex-averaged";"NA";"NA";"NA";"1558.619";198399943;"NA";"kosambi";"GCF_000346735.1";"NA";"GCF_000346735.1_P.mume_V1.0";"234.03";"NA";"NA";"NA";"marey";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/22/3/10.1093/dnares/dsv003/2/dsv003-dsv003supp_table3.xls?Expires=1575558432&Signature=bOiSK2rqYum6PzOrtJmgGbFmraYzV1ZVJdZTSoS3mfkr9psy1sekfgFrBP4GWuV0MMOZuCJNcWD7z8U7GJcuQoLBkhnIcJEYYxHgShcaIgKLVbU41t20Hh8kR86E7kqmhI9Y1bd5hyMAxsIvJZlzfn1nHE7LVQhpR6~nn6mmabadb2nt9zlStgHPbn9gh5aqp3k~MuQD2k6rS9FzOvy1-YpAjd~rZcCz4Xr3QbgkITFCGvd7wmKVUacHJD1mmceSFnGFLxynxgEOb6CBqO-nC5uFJ0HEHhNAxbfQ1xj5c~ccvxF3DLJnMEKKJP9LbTP0ZyP9X39QFumBukMkFVpXZQ__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/dnares/dsv003";"NA"
"NA";"FALSE";"Zhang";2015;"Prunus_mume";102107;"Angiosperm";1;"Rosaceae";"SLAF";"NA";"female";"NA";"NA";"NA";"NA";"NA";"NA";"kosambi";"GCF_000346735.1";"NA";"GCF_000346735.1_P.mume_V1.0";"234.03";"NA";"NA";"NA";"marey";"NA";"NA";"NA";"NA";"https://doi.org/10.1093/dnares/dsv003";"NA"
"NA";"FALSE";"Zhang";2015;"Prunus_mume";102107;"Angiosperm";1;"Rosaceae";"SLAF";"NA";"male";"NA";"NA";"NA";"NA";"NA";"NA";"kosambi";"GCF_000346735.1";"NA";"GCF_000346735.1_P.mume_V1.0";"234.03";"NA";"NA";"NA";"marey";"NA";"NA";"NA";"NA";"https://doi.org/10.1093/dnares/dsv003";"NA"
"NA";"FALSE";"Nunez-Lillo";2015;"Prunus_persica";3760;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"389.2";"NA";"NA";"NA";"NA";"NA";"NA";"273.84";269;2;8;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11295-015-0911-9";"NA"
"NA";"FALSE";"Nunez-Lillo";2019;"Prunus_persica";3760;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";269;2;8;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1016/j.scienta.2019.108734";"NA"
"Prunus_salicina_Carrasco2018F";"FALSE";"Carrasco";2018;"Prunus_salicina";88123;"Angiosperm";1;"Rosaceae";"SNP";708;"female";"NA";"NA";"NA";"668.829";6264;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0208032.s002";"https://doi.org/10.1371/journal.pone.0208032";"NA"
"Prunus_salicina_Carrasco2018M";"FALSE";"Carrasco";2018;"Prunus_salicina";88123;"Angiosperm";1;"Rosaceae";"SNP";316;"male";"NA";"NA";"NA";"491.701";219703902;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0208032.s002";"https://doi.org/10.1371/journal.pone.0208032";"NA"
"Prunus_salicina_Carrasco2018";"FALSE";"Carrasco";2018;"Prunus_salicina";88123;"Angiosperm";1;"Rosaceae";"SNP";732;"sex-averaged";"NA";"NA";"NA";"639.491";222570286;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0208032.s002";"https://doi.org/10.1371/journal.pone.0208032";"NA"
"Punica_granatum_HarelBeja2015";"FALSE";"Harel-Beja";2015;"Punica_granatum";22663;"Angiosperm";1;"Lythraceae";"NA";"NA";"NA";"NA";"NA";"NA";1141;"NA";"NA";"NA";"NA";"NA";"NA";"704.16";704;2;8;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11295-015-0936-0/MediaObjects/11295_2015_936_MOESM3_ESM.pdf";"https://doi.org/10.1007/s11295-015-0936-0";"NA"
"NA";"FALSE";"Wu";2014;"Pyrus_communis";23211;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"2243.4";"NA";"NA";"NA";"NA";"NA";"NA";"537.9";538;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1093/jxb/eru311";"NA"
"NA";"FALSE";"Han";2019;"Pyrus_hybrid";"NA";"Angiosperm";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s13580-019-00171-3";"NA"
"NA";"FALSE";"Montanari";2019;"Pyrus_sp";"NA";"Angiosperm";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/s12864-019-5712-3";"NA"
"Quercus_sp_Bodenes2016";"TRUE";"Bodenes";2016;"Quercus_sp";2506272;"Angiosperm";1;"Fagaceae";"SNP";5589;"sex-averaged";"full-sib";1000;"NA";"887.58";713638683;"NA";"kosambi";"GCA_900291515.1";"NA";"NA";"909.5";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/dnaresearch/23/2/10.1093_dnares_dsw001/2/dsw001_Supplementary_Data.zip?Expires=1575473004&Signature=ekD24~l3TDiy09e5hsHjgMZ1KKH4-2XvWZKjnZNm-eWjp1p3F4V-9OT5ZJOL6~rAQ1Zp9RZwvBYgM2IvdAhxVCloPoSIzP8BHbmIO434Lbu8er-MoQaGrgtHES~b~34Rns42wjT~USKD8e2tHBTMWZ4LUJCf8WEW6bQGtFhT0ExbEWNZJhMloHcNYSl4H6FIU-6kkO23OZ8brfejY47izC40X4hDXYnNzSBSJuyPNg0XWq-eF3BZ8tQ6tN5LjDOdtu0cziXzezZqRpFhRsbAInkMQxaKNQ-ShwaiNElQO~CCZYJsEqHt018yB3pmncMmcG30E-0aVpjeANEtQNCa0Q__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/dnares/dsw001";"NA"
"Raphanus_sativus_Luo2019";"FALSE";"Luo";2019;"Raphanus_sativus";3726;"Angiosperm";1;"Brassicaceae";"NA";2852;"NA";"NA";"NA";"NA";"1306.804";"343410971.5";"NA";"NA";"NA";"NA";"NA";"NA";538;2;9;"marey";"NA";"NA";"NA";"https://onlinelibrary.wiley.com/action/downloadSupplement?doi=10.1111%2Fpbi.13195&file=pbi13195-sup-0002-TableS1-S10.xlsx";"https://doi.org/10.1111/pbi.13195";"NA"
"Raphanus_sativus_Mun2015";"TRUE";"Mun";2015;"Raphanus_sativus";3726;"Angiosperm";1;"Brassicaceae";"SNP";1000;"sex-averaged";"F2";93;"NA";"1551.234";322823024;"NA";"kosambi";"GCA_002197605.1";"NA";"NA";978;538;2;9;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-014-2426-4/MediaObjects/122_2014_2426_MOESM5_ESM.xlsx";"https://doi.org/10.1007/s00122-014-2426-4";"NA"
"NA";"FALSE";"Rukam";2016;"Ricinus_communis";3988;"Angiosperm";1;"Euphorbiaceae";"NA";"NA";"NA";"NA";"NA";"NA";1551;"NA";"NA";"NA";"NA";"NA";"NA";"508.56";509;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA"
"Rosa_chinensis_Li2019";"FALSE";"Li";2019;"Rosa_chinensis";74649;"Angiosperm";1;"Rosaceae";"SNP";2213;"sex-averaged";"NA";"NA";"NA";"1146.019";499452312;"NA";"NA";"NA";"NA";"NA";"NA";562;2;7;"genetic";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fs41598-019-42428-y/MediaObjects/41598_2019_42428_MOESM2_ESM.xlsx";"https://doi.org/10.1038/s41598-019-42428-y";"NA"
"Rosa_sp_Vukosavljev2016";"FALSE";"Vukosavljev";2016;"Rosa_sp";36598;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1038%2Fhortres.2016.52/MediaObjects/41438_2016_BFhortres201652_MOESM69_ESM.zip";"https://doi.org/10.1038/hortres.2016.52";"NA"
"Rubus_idaeus_Ward2013";"FALSE";"Ward";2013;"Rubus_idaeus";32247;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";"462.7";"NA";"NA";"NA";"NA";"NA";"NA";"311.982";293;"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2F1471-2164-14-2/MediaObjects/12864_2012_4744_MOESM6_ESM.xlsx";"https://doi.org/10.1186/1471-2164-14-2";"NA"
"NA";"FALSE";"Bushakra";2012;"Rubus_occidentalis";75079;"Angiosperm";1;"Rosaceae";"NA";"NA";"NA";"NA";"NA";"NA";309;"NA";"NA";"NA";"NA";"NA";"NA";"293.4";293;2;7;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s00122-012-1835-5";"NA"
"NA";"FALSE";"Liu";2016;"Salvia_miltiorrhiza";226208;"Angiosperm";1;"Lamiaceae";"NA";"NA";"NA";"NA";"NA";"NA";1516;"NA";"NA";"NA";"NA";"NA";"NA";615;"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1038/srep24070";"NA"
"Secale_cereale_Milczarski2016";"FALSE";"Milczarski";2016;"Secale_cereale";4550;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";1593;"NA";"NA";"NA";"NA";"NA";"NA";"8097.84";8093;2;7;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs13353-016-0347-4/MediaObjects/13353_2016_347_MOESM1_ESM.xlsx";"https://doi.org/10.1007/s13353-016-0347-4";"NA"
"Sesamum_indicum_Mei2017";"FALSE";"Mei";2017;"Sesamum_indicum";4182;"Angiosperm";1;"Pedaliaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";949;2;13;"NA";"NA";"NA";"NA";"https://www.frontiersin.org/articles/file/downloadfile/256858_supplementary-materials_tables_3_xlsx/octet-stream/Table%203.XLSX/1/256858";"https://doi.org/10.3389/fpls.2017.00636";"NA"
"Sesamum_indicum_Zhang2016";"FALSE";"Zhang";2016;"Sesamum_indicum";4182;"Angiosperm";1;"Pedaliaceae";"NA";"NA";"NA";"NA";"NA";"NA";"2981.28";"NA";"NA";"NA";"NA";"NA";"NA";"948.66";949;2;13;"NA";"NA";"NA";"NA";"https://media.nature.com/original/nature-assets/srep/2016/160816/srep31556/extref/srep31556-s5.xls";"https://doi.org/10.1038/srep31556";"NA"
"NA";"FALSE";"Uncu";2016;"Sesamum_indicum";4182;"Angiosperm";1;"Pedaliaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";949;2;13;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1007/s11032-016-0604-6";"NA"
"Sesamum_indicum_Wang2016";"TRUE";"Wang";2016;"Sesamum_indicum";4182;"Angiosperm";1;"Pedaliaceae";"SNP";1522;"sex-averaged";"RIL";430;"NA";"1090.986";251195084;"NA";"kosambi";"GCF_000512975.1";"NA";"GCF_000512975.1_S_indicum_v1.0";"NA";949;2;13;"marey";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-015-2316-4/MediaObjects/12864_2015_2316_MOESM1_ESM.xlsx";"https://doi.org/10.1186/s12864-015-2316-4";"NA"
"NA";"FALSE";"Fang";2016;"Setaria_italica";4555;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1318.8";"NA";"NA";"NA";"NA";"NA";"NA";"518.34";513;2;9;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/s12864-016-2628-z";"NA"
"NA";"FALSE";"Wang";2017;"Setaria_italica";4555;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";513;2;9;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0179717";"NA"
"Setaria_italica_Wang2019";"FALSE";"Wang";2019;"Setaria_italica";4555;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";513;2;9;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs11032-019-0930-6/MediaObjects/11032_2019_930_MOESM8_ESM.partial";"https://doi.org/10.1007/s11032-019-0930-6";"NA"
"NA";"FALSE";"Bergero";2013;"Silene_latifolia";37657;"Angiosperm";1;"Caryophyllaceae";"NA";"NA";"NA";"NA";"NA";"NA";"671.1";"NA";"NA";"NA";"NA";"NA";"NA";"2640.6";2641;2;12;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1534/genetics.113.150755 ";"NA"
"NA";"FALSE";"Javidfar";2013;"Sinapis_alba";3728;"Angiosperm";1;"Brassicaceae";"NA";"NA";"NA";"NA";"NA";"NA";"890.4";"NA";"NA";"NA";"NA";"NA";"NA";489;489;3;8;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/1471-2229-13-142";"NA"
"NA";"FALSE";"Viquez-Zamora";2014;"Solanum_lycopersicum";4081;"Angiosperm";1;"Solanaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1297.3";"NA";"NA";"NA";"NA";"NA";"NA";"823.786";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/1471-2164-15-1152";"NA"
"Solanum_melongena_Fukuoka2012";"FALSE";"Fukuoka";2012;"Solanum_melongena";4111;"Angiosperm";1;"Solanaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1285.5";"NA";"NA";"NA";"NA";"NA";"NA";"958.44";954;2;12;"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-012-1815-9/MediaObjects/122_2012_1815_MOESM1_ESM.xls";"https://doi.org/10.1007/s00122-012-1815-9";"NA"
"NA";"FALSE";"vandenOever-vandenElsen";2016;"Solanum_pennellii";28526;"Angiosperm";1;"Solanaceae";"NA";"NA";"NA";"NA";"NA";"NA";"789.7";"NA";"NA";"NA";"NA";"NA";"NA";"926.426";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1111/jipb.12449";"NA"
"Solanum_pimpinellifolium_Chen2014";"FALSE";"Chen";2014;"Solanum_pimpinellifolium";4084;"Angiosperm";1;"Solanaceae";"NA";"NA";"NA";"NA";"NA";"NA";"1567.5";"NA";"NA";"NA";"NA";"NA";"NA";"688.247";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1371/journal.pone.0096417.s006";"https://doi.org/10.1371/journal.pone.0096417";"NA"
"Solanum_pimpinellifolium_Celik2017";"FALSE";"Celik";2017;"Solanum_pimpinellifolium";4084;"Angiosperm";1;"Solanaceae";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1186%2Fs12864-016-3406-7/MediaObjects/12864_2016_3406_MOESM2_ESM.xlsx";"https://doi.org/10.1186/s12864-016-3406-7";"NA"
"Solanum_tuberosum_Endelman2016";"TRUE";"Endelman";2016;"Solanum_tuberosum";4113;"Angiosperm";1;"Solanaceae";"SNP";2252;"sex-averaged";"F2";109;"NA";"883.1";722862773;"NA";"kosambi";"PGSC_DM_v4.03";"NA";"PGSC_DM_v4.03";"860.64";856;2;12;"marey";"NA";"NA";"NA";"https://static-content.springer.com/esm/art%3A10.1007%2Fs00122-016-2673-7/MediaObjects/122_2016_2673_MOESM3_ESM.xlsx";"https://doi.org/10.1007/s00122-016-2673-7";"NA"
"Solanum_tuberosum_Sharma2013";"FALSE";"Sharma";2013;"Solanum_tuberosum";4113;"Angiosperm";1;"Solanaceae";"NA";1730;"NA";"NA";"NA";"NA";"922.455";777371350;"NA";"NA";"NA";"NA";"NA";"NA";856;2;12;"marey";"NA";"NA";"NA";"https://www.g3journal.org/highwire/filestream/472296/field_highwire_adjunct_files/6/TableS4.xls";"https://doi.org/10.1534/g3.113.007153 ";"NA"
"NA";"FALSE";"Ji";2017;"Sorghum_bicolor";4558;"Angiosperm";4;"Poaceae";"NA";"NA";"NA";"NA";"NA";"NA";2158;"NA";"NA";"NA";"NA";"NA";"NA";"1188.27";734;2;10;"NA";"NA";"NA";"NA";"NA";"https://doi.org/10.1186/s12864-016-3430-7";"NA"
"Sorghum_bicolor_Zou2012";"TRUE";"Zou";2012;"Sorghum_bicolor";4558;"Angiosperm";4;"Poaceae";"bin";3418;"sex-averaged";"RIL";244;"NA";"1591.36";658500000;"NA";"NA";"GCA_000003195.3";"NA";"NA";"NA";734;2;10;"NA";"NA";"NA";"NA";"https://oup.silverchair-cdn.com/oup/backfile/Content_public/Journal/jxb/63/15/10.1093_jxb_ers205/2/ers205_Supplementary_Data.zip?Expires=1578717237&Signature=W~SGMkEDh9q2cqAIfgIV8jUi9p9uI8LkX0xvIIdolZr05j1WOSJ4uKFcNJ3hiNRQ7aOG4Vq2vfN~I8lAGnzQF8SDmucIqEYTuajn0eGo6SBebmughAVxh0ZNDED68TLxVWTikURqHd6c1YyOsS06DyeJfj2t9bPCznpGnYaUvL8PHrWtaeYvRnzvIw-AQtgEhyfh4tbpU8vaJFgfciQAA2zgKaN9zLMJuUEOuz2rXBWy9CPzyFSu-BtAF02~HIhFKrgH1MMJyeZ0-yMfQ1NaOL0yjiBBXm28KAUU~mkiGFjU83zr5FHZPwn4z5y915nOiB4tv~YY56zOQIUWqFseAA__&Key-Pair-Id=APKAIE5G5CRDK6RD3PGA";"https://doi.org/10.1093/jxb/ers205";"NA"
