set	map	mkr	gen	phys	vld
Arachis_duranensis_Bertioli2016	A4	DS_c8183_422	37.7	114769893	TRUE
Arachis_duranensis_Bertioli2016	A4	DS_c3489_307	37.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A4	RN9C02	37.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG898975_199	37.7	113836364	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG909835_533	37.7	113480764	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG919337_452	38.6	109789467	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG902630_597	39.2	108361150	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG933994_650	39.8	104416448	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG901166_486	39.8	102082482	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG901166_207	39.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG897016_522	39.8	106817249	TRUE
Arachis_duranensis_Bertioli2016	A4	Leg451	46.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A4	CP02B03	50.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A4	AD25F09-TC5	51.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A4	DS_c1737_1033	53.8	115457181	TRUE
Arachis_duranensis_Bertioli2016	A4	Ah-408	56.5	117680086	TRUE
Arachis_duranensis_Bertioli2016	A4	Ah-569	56.5	117679718	TRUE
Arachis_duranensis_Bertioli2016	A4	DS_c12399_183	58.4	117955004	TRUE
Arachis_duranensis_Bertioli2016	A4	Leg062	62	NA	TRUE
Arachis_duranensis_Bertioli2016	A4	Leg461	63.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG902872_732	68.3	121132127	TRUE
Arachis_duranensis_Bertioli2016	A4	DS_c755_322	68.3	121183243	TRUE
Arachis_duranensis_Bertioli2016	A4	RN12E01	71.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG894192_568	71.1	121572815	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG894192	71.1	121572815	TRUE
Arachis_duranensis_Bertioli2016	A4	TOG894192_485	71.1	121572898	TRUE
Arachis_duranensis_Bertioli2016	A4	DS_c1137_464	80.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG896882_29	0	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG896882	0.599999999999994	669252	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c11456_172	1.79999999999998	971358	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG896097_531	3.5	1139757	TRUE
Arachis_duranensis_Bertioli2016	A5	Leg231	10	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG895871_280	10.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c349_477	11.6	1976100	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG898026	11.6	2025580	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG898026_711	11.6	2025580	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG896907_218	18.4	4086613	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG900080_84	18.4	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	RGA28	20.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG895690_687	22.6	3632631	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG895690_378	22.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c6795_188	23.5	3867627	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG896907	24.2	4086731	TRUE
Arachis_duranensis_Bertioli2016	A5	CPI02C10	28.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG907321_698	28.1	5118652	TRUE
Arachis_duranensis_Bertioli2016	A5	Leg224	28.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Leg175	32.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG905638	38.2	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG901225_106	39.9	7578895	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG898018_457	43.8	10180183	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG898018	43.8	10180541	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG898231_169	43.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TC1D12	44.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG896943_489	45.2	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG916452	45.9	11469966	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG916452_734	45.9	11470564	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c5394_367	46.6	12017515	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG899382_109	46.6	11851899	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG904000	47.3	12535020	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG904000_200	47.3	12535776	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG899661	53.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG901841	53.5	38803164	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG918275	53.5	59861112	TRUE
Arachis_duranensis_Bertioli2016	A5	IPAHM105	53.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	PM65	56	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG919584	56	16697718	TRUE
Arachis_duranensis_Bertioli2016	A5	TC2B01	56	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Leg218	56	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG919584_750	57.7	16697718	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG897680_156	57.7	15937080	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG897956_574	57.7	18238427	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG919655_468	57.7	15006706	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG914633_191	57.7	16992733	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG902063_90	57.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG902910_542	58.9	82604328	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG899661_175	58.9	19022245	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG897209_401	58.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG915900_171	58.9	64611673	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG918275_612	58.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG898353_778	58.9	81777634	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG918275_467	58.9	59861112	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG901841_310	58.9	38803164	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG899661_476	58.9	19022543	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG902768_1093	59.8	84151505	TRUE
Arachis_duranensis_Bertioli2016	A5	RGA32	62	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG915746	63.3	86939315	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG915746_463	64.9	86939195	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG895492_357	67.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG912905_118	67.6	95851942	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG895759_618	67.6	91228048	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c3924_288	69.6	95647074	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c2498_472	70.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Ah_275	70.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Leg088	70.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c3097_107	72.5	100669412	TRUE
Arachis_duranensis_Bertioli2016	A5	RN25B01	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Seq19G7	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	GM630	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Seq8H1	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Seq13A10	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Seq18C5	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Ap40	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TC5D06	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TC9B07	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TC7H02	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Seq3E10	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TC7D03	75.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c6779_681	80.6	101782785	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c3981_892	81.3	103080819	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c5288_353	81.3	103236098	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG894098_223	82.1	103235571	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c835_324	87.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TC6E01	95.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Ah3	95.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TC28A12	95.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	PM179	95.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	PM45	95.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	RN13G08	119.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG938908_728	120.4	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	Ah4-20	122.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c8405_333	124.2	107971894	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG910249	127.3	108692843	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c8078_215	127.3	108199963	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c4656_360	127.3	108323130	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c12649_619	127.3	108492613	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c4424_269	131.1	109039773	TRUE
Arachis_duranensis_Bertioli2016	A5	DS_c3236_729	131.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG918200_813	131.7	109140368	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG918200_556	131.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG895467	131.7	109140254	TRUE
Arachis_duranensis_Bertioli2016	A5	gi-620	131.7	109083294	TRUE
Arachis_duranensis_Bertioli2016	A5	GM625	131.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG895467_59	131.7	109140254	TRUE
Arachis_duranensis_Bertioli2016	A5	gi-385	131.7	109083732	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG903716_79	133.1	109058003	TRUE
Arachis_duranensis_Bertioli2016	A5	TOG910249_784	138.1	108692843	TRUE
Arachis_duranensis_Bertioli2016	A6	Leg12MGm	0	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	DS_c6996_330	2.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	DS_c9452_220	10.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Leg356	11.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Leg203	16.2	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Leg346	39.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TOG914943_77	41.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Seq4H6	46.2	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Leg186	46.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TOG960456_632	48.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TOG910860_347	49.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TOG923884_236	50.2	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TC3H07	50.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Leg11MGm	50.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Leg081	53.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TOG906662_260	53.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Seq19F4	54.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TC7C06	75.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TC11A04	86.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Leg031	86.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	PM24	88.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	LegTC1941	90.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Leg092	90.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TOG910616_176	91.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	DS_c5136_346	92.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Leg23MGm	92.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Seq15D6	102.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	RN0x06	108.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	IPAHM-171a	111.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	DS_c723_423	123.4	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TOG905231_25	126.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	Seq18G1	128.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	TOG896050_514	129.4	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	RN0x681	130.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A6	DS_c5466_135	140.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	CP02D05	0	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c5670_217	1.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c2845_1151	1.3	522666	TRUE
Arachis_duranensis_Bertioli2016	A7	RN13D04	1.89999999999999	614607	TRUE
Arachis_duranensis_Bertioli2016	A7	Leg196	6.39999999999999	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG898528_820	10.4	2424026	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG895030_325	10.4	2543055	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG895030_191	10.4	2542921	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c7744_233	11.1	3128819	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c15029_164	11.1	3643105	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG894070	11.1	2643386	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG915502	11.1	3652867	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG915502_1157	11.1	3652867	TRUE
Arachis_duranensis_Bertioli2016	A7	Leg228	11.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG895333_206	13.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG919227_560	13.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG895333	14.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG897513_276	16.1	4483614	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG897513_224	16.1	4483562	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c4177_150	17.3	4673334	TRUE
Arachis_duranensis_Bertioli2016	A7	TC23E04_1	18.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG897694_664	22.7	5604226	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG898285_207	23.3	6035278	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG895747_87	25.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG899447_539	26.9	11233514	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG922733_189	26.9	13558266	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c253_125	28.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c3005_444	30	11953061	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG922733	30	13558266	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG906318_1116	31.2	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG895412_176	32.5	21087221	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG913186_454	32.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c18959_105	32.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG895412	32.5	21087032	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG895412_365	32.5	21087032	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG915207_884	34.1	25011590	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG900787_305	37.1	42728222	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c11702_280	37.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG915697	37.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG908150_56	37.1	45888784	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG897682_138	42.1	58719996	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c6216_728	42.1	61353052	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG901977_400	42.1	58719996	TRUE
Arachis_duranensis_Bertioli2016	A7	Seq3B8	42.1	60590140	TRUE
Arachis_duranensis_Bertioli2016	A7	TC4G10	44.1	66934969	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c4763_792	44.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG896888_311	55.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TOG904989_542	63.9	77954472	TRUE
Arachis_duranensis_Bertioli2016	A7	Leg24MGm	68.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c5152_109	76.2	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c7479_398	81	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	TC6G09	83.2	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c8859_42	88.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	DS_c5277_40	88.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A7	RGA1	89.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	Leg654	0	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TC4G06	26.6	139503	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG900942_375	26.6	35241	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c17036_92	27.2	407663	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c1348_818	27.8	136078	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c20567_70	29.1	777428	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c5619_263	29.1	804085	TRUE
Arachis_duranensis_Bertioli2016	A8	Leg200	40.4	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG905363_302	44.5	3320501	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG900374_136	44.5	3276801	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG905363	45.3	3320317	TRUE
Arachis_duranensis_Bertioli2016	A8	CP09D07	46.9	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	CPT02C10	52.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	CP04D05	56.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	Leg929	59.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG901869_982	61.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	Seq15C10	61.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG913042_186	61.8	4264261	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG898508_911	64	7563839	TRUE
Arachis_duranensis_Bertioli2016	A8	Leg924	64	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TC3B05	64	7141116	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG905464_387	71	8972340	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG902563_80	75.6	10315230	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c1393_570	75.6	11078961	TRUE
Arachis_duranensis_Bertioli2016	A8	TC7A02	76.7	11867564	TRUE
Arachis_duranensis_Bertioli2016	A8	TC3B04	76.7	11867917	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG897887_418	79.9	14176006	TRUE
Arachis_duranensis_Bertioli2016	A8	Leg305	81.4	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c12692_326	81.4	15508573	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c1885_946	81.4	14257898	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG897884_240	82.2	14596889	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG912656_539	83	17542560	TRUE
Arachis_duranensis_Bertioli2016	A8	PM32	83.8	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG920382_588	83.8	22967391	TRUE
Arachis_duranensis_Bertioli2016	A8	Leg070	85.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG899744_355	88.6	26383657	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG899744	88.6	26383657	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c5583_69	89.3	27122864	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c3540_452	90	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	Leg17MGm	92.2	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG899409_369	92.2	29003555	TRUE
Arachis_duranensis_Bertioli2016	A8	ML1G04	94.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c9031_272	99.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG902140_107	103.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG902560_403	103.5	32041098	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG907934_403	103.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG902560_539	103.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TC20B05	105	32159744	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c3065_784	105	32322351	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c3555_139	105	32515725	TRUE
Arachis_duranensis_Bertioli2016	A8	Ad90F2	105	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	RGA19	107	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TC6H03	107.9	33544835	TRUE
Arachis_duranensis_Bertioli2016	A8	TC9F10	107.9	33544882	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG918756_141	109.6	33226296	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG895956_322	111.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c732_231	111.3	34077649	TRUE
Arachis_duranensis_Bertioli2016	A8	TC22C01	114.1	36328215	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG918864	114.1	36251357	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG895072_395	115.9	36999800	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG904488_349	116.8	37989344	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG898978_1064	117.4	38230974	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG922166_239	121.5	39594464	TRUE
Arachis_duranensis_Bertioli2016	A8	TC1E05	122.1	43791495	TRUE
Arachis_duranensis_Bertioli2016	A8	Seq2A5	122.1	39946336	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c1049_215	122.1	39272700	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c95_626	122.1	40160273	TRUE
Arachis_duranensis_Bertioli2016	A8	gi_716	124.4	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG896197	125.1	45573788	TRUE
Arachis_duranensis_Bertioli2016	A8	Seq2B9	125.7	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	Leg033	126.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TC9F04	126.3	47086752	TRUE
Arachis_duranensis_Bertioli2016	A8	Ah-558	126.3	48467384	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG902883_322	126.3	48463341	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG915278	126.3	49139603	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG895983	126.3	48909509	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG902883	126.3	48463412	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c2379_440	126.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c8478_70	126.3	48415434	TRUE
Arachis_duranensis_Bertioli2016	A8	DS_c3821_347	126.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG897350_694	126.3	49168935	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG894669_322	126.3	46813691	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG946813_294	126.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG915884_453	126.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG895983_308	126.3	48909576	TRUE
Arachis_duranensis_Bertioli2016	A8	TOG915278_171	126.3	49139603	TRUE
Arachis_duranensis_Bertioli2016	A10	Leg7Gm	0	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG906504_678	4.40000000000001	2063575	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c11518_507	15.1	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG908880_440	16	3409860	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c4018_591	17.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c22445_175	20.7	3818577	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG899241_257	22	4901708	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c1708_349	22	4177780	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG899594_878	22	5212739	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c3137_141	22.7	5794991	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c1927_1130	22.7	5536890	TRUE
Arachis_duranensis_Bertioli2016	A10	RGA30	25.6	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c3465_568	31.5	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c3554_248	31.5	6774156	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c10074_141	32.3	8231794	TRUE
Arachis_duranensis_Bertioli2016	A10	TC1G04	32.3	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG906843_1052	33.1	9330367	TRUE
Arachis_duranensis_Bertioli2016	A10	IPAHM-689	43	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TC4A02	44.4	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	Seq11D4	44.4	72778902	TRUE
Arachis_duranensis_Bertioli2016	A10	TC23F04	44.4	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG915802_198	45.2	64857054	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG908804_664	45.6	46611708	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG903928_323	45.6	79415752	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG900140_128	45.6	27132331	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG897762_410	45.6	32707204	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG901933_154	45.6	46611827	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG899668_1115	45.6	46611827	TRUE
Arachis_duranensis_Bertioli2016	A10	TOG915802	46	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c3962_168	46	NA	TRUE
Arachis_duranensis_Bertioli2016	A10	DS_c14143_148	46	64861893	TRUE
