set	map	mkr	gen	phys	vld
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_BE403956B_Ta_2_3	37.65	306072813	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_BE403956B_Ta_2_3	37.65	306210118	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	D_GBUVHFX02FZTGI_59	37.65	307309055	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig42217_127	37.65	307645232	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_BE442716B_Ta_2_1	37.65	307762238	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_BE442716B_Ta_2_2	37.65	307762439	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00094498_51	37.65	308208193	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig87816_268	37.65	308208291	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c11460_291	38.01	312827738	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c13968_1342	38.01	312863854	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig28899_127	38.01	312967281	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig8081_2331	38.01	312977669	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c61851_238	38.01	313883040	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig49660_719	38.01	313887438	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	GENE-0283_96	38.01	314221689	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c20927_339	38.01	314649755	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00110149_51	38.01	315137048	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig70555_81	38.01	315464237	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig70555_81	38.01	315483776	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	GENE-4605_536	38.01	315712835	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RFL_Contig981_1985	38.01	315713780	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_BE591501B_Ta_2_1	38.01	315814536	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00071083_51	38.01	316925950	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00076696_51	38.01	316926015	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV6825	38.01	316932029	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c24337_1280	38.01	316932305	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c12151_769	38.01	316932561	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c12151_467	38.01	316932863	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig25434_218	38.01	316933009	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig57731_162	38.01	317253818	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig57731_225	38.01	317253881	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	GENE-3085_533	38.01	317256424	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig29228_114	38.13	319421877	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig32033_334	38.13	319575794	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig32033_125	38.13	319576001	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00038928_51	38.13	319576001	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	tplb0058h11_348	38.13	319748795	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	tplb0058h11_348	38.13	319969209	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	tplb0058h11_348	38.13	319976159	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c32894_1038	38.13	320132227	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c32894_1116	38.13	320132305	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c59016_839	38.13	320132443	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_rep_c71685_445	38.13	320261065	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c6905_776	38.13	320262733	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00011390_51	38.24	321499387	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig57700_204	38.24	322164589	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IACX5764	38.48	323094168	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	JD_c6360_288	38.71	325330393	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	GENE-0549_18	38.71	325330436	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c8865_14815305	38.71	325810215	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_rep_c73393_848	38.71	325810365	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig48171_189	38.95	330189250	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00021907_51	38.95	331100348	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00022324_51	38.95	331548838	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	TA006157-0542	38.95	332491162	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c30569_210	39.19	337677522	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c30569_210	39.19	337678196	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00032364_51	39.19	337786666	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RFL_Contig5706_1294	39.19	338546778	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c22006_31180883	39.19	340658125	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c22006_31181239	39.19	340658481	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	GENE-3626_308	39.3	343376350	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c69986_68942834	39.66	344349225	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c69986_68942866	39.66	344349225	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_rep_c74070_518	39.66	344349293	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c69986_68942866	39.66	344349382	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c69986_68942834	39.66	344349414	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00022575_51	39.66	344350396	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_s105188_92	40.13	346675805	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c3681_6715277	40.13	346675955	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c2025_3799847	40.13	346676053	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ra_c2027_3943938	40.13	346678697	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c51474_334	40.13	346930415	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig63335_321	40.13	346945800	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c66846_65240088	40.13	346946024	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c27851_69	40.13	346946124	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c66846_65240088	40.13	346946175	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_rep_c102021_218	40.25	338200793	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	GENE-0505_443	40.25	347552252	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c346_253	40.25	347716840	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00078431_51	40.25	352346281	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig56873_1237	40.6	347832723	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig56873_1237	40.6	353248126	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig56873_1237	40.6	353835126	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig56873_1237	40.6	353996853	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_rep_c64920_402	40.6	355001359	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ra_c12888_20519578	40.6	355001512	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig56874_562	40.6	355001671	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig56873_1237	40.6	355002566	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ku_c24323_34285350	40.6	356891274	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c667_1073	40.6	357723027	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c667_1073	40.6	357723149	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c5388_9526777	40.6	357723348	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c5388_9527189	40.6	357723760	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c67707_114	40.6	357724035	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00067182_51	40.6	358034474	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig56873_1237	40.6	358286491	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig56873_1237	40.6	358580726	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig56873_1237	40.6	360339740	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_rep_c105376_485	40.6	360693802	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig28316_243	40.6	360789197	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig28316_228	40.6	360789212	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_BE446240B_Ta_2_1	40.6	360798643	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c25014_310	40.72	361747940	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00023113_51	40.72	361954804	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00023113_51	40.72	362458643	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00005206_51	40.72	362467322	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV9039	40.96	365475530	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c7035_155	40.96	365858757	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV5455	40.96	366143593	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ku_c19618_29134473	41.19	366225941	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ku_c19618_29134473	41.19	366226152	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV7936	41.19	366648735	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00083072_51	41.19	367666694	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c66643_64952627	41.19	368091137	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_rep_c67541_1585	41.19	368091660	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RFL_Contig2270_1560	41.42	369576235	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig31094_386	41.66	370656387	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	GENE-0107_807	41.66	370665321	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig13044_268	41.77	371347826	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IACX3408	41.77	371448557	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig29363_511	41.77	371448760	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig44232_132	41.77	371454175	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig30195_318	41.77	371627231	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RFL_Contig239_377	42.25	373640160	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00022619_51	42.25	376463042	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	TA003725-0553	42.37	377523270	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c10453_875	42.48	378109675	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV9005	42.48	378790741	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig81102_102	42.48	378816839	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV9005	42.48	378829883	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig83937_560	42.48	379303840	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00022615_51	42.6	381314585	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c48454_293	42.6	383061827	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c10239_1303	42.84	382977910	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c30489_227	42.84	382981293	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	CAP11_c2974_53	42.95	383812898	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00039583_51	42.95	383817170	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c60005_82	43.07	385844398	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c7905_226	43.18	387143882	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c5679_9976893	43.18	387146312	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c5679_9976893	43.18	387146420	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c13188_256	43.18	387146486	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ra_c19148_28288923	43.18	387379467	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	CAP12_c2759_111	43.18	388882142	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00103166_51	43.18	388882274	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_rep_c98040_163	43.18	388882868	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_rep_c71427_286	43.18	388883682	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c20015_225	43.18	388884301	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c6803_387	43.18	388886165	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig28296_243	43.18	388888958	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c30591_637	43.18	388889057	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig30009_425	43.18	388889320	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig20299_601	43.41	392067806	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig20299_508	43.41	392067896	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig20299_142	43.41	392068346	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig42062_651	43.41	392250846	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IACX10809	43.41	392253831	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig58301_336	43.41	392256137	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c22303_121	43.53	393547372	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ra_c5088_9081927	43.65	393579709	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Ra_c6701_506	43.65	393789639	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Ra_c6701_506	43.65	393789822	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c6701_291	43.65	393790037	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	CAP7_c12162_251	43.65	394362424	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c26850_78	44.87	401512411	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00065889_51	44.87	401730478	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c26850_78	44.87	401785494	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00012250_51	46.59	404228019	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00010399_51	46.59	404228332	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Ra_c62804_1641	46.59	404232397	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c48379_413	46.59	404232442	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c48379_116	46.59	404232894	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Ex_c102909_778	46.59	404238651	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig42016_333	46.95	406646090	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c102223_220	47.19	407202906	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c7674_634	47.91	409358088	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c73734_175	47.91	409822529	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_BF485168B_Ta_2_1	47.91	409832858	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	CAP8_c4452_431	48.02	410366290	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_BG274294B_Ta_2_3	48.38	410735271	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	GENE-0480_265	48.38	410738417	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV3567	50.11	412393601	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Ku_c3647_2429	50.11	412394525	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig892_633	50.35	414322812	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig64811_332	50.35	414733024	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig64811_273	50.35	414733083	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c18413_496	50.35	414980411	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c3835_782	50.35	414980460	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV6383	50.35	415169559	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c402_791233	50.35	415169835	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c402_791233	50.35	415169929	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Ku_c892_425	50.35	415171661	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV8432	50.35	415173456	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	JD_c13631_863	50.35	415173792	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c17977_71	50.35	415174272	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV6383	50.35	415246822	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig44540_510	50.35	415249794	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Ku_c23096_550	50.35	415251097	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c1918_1074	50.46	415352967	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00021975_51	52.42	419307111	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00081396_51	52.42	419363997	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	CAP8_rep_c7343_88	52.42	419370012	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig65528_152	52.9	420693228	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig64955_285	53.62	422533204	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig29616_844	53.62	422533502	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig29616_817	53.62	422533529	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00098413_51	53.62	422534833	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c7337_717	53.62	422535017	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_rep_c113407_250	53.62	422535062	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig29616_55	53.62	422535062	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c66389_64589189	53.73	422674240	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c66389_64589189	53.73	422674534	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c66389_64588992	53.73	422674597	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00088039_51	53.73	422674597	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig92854_426	53.73	422675069	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00088039_51	53.73	422675336	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c66389_64588992	53.73	422675420	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IACX9183	53.73	422676138	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig45301_876	53.73	422680435	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00001835_51	54.45	423977639	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c60931_1260	54.45	423979310	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	JD_c107_683	54.69	424336246	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig8158_269	55.05	425013458	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00003934_51	55.28	425493577	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IACX6064	55.28	425493687	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c55891_712	55.28	425493822	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c14911_466	55.28	425608638	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RFL_Contig4235_707	56.49	426662258	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00062880_51	56.49	426663989	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig30517_174	56.84	426672246	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c9149_1789	56.84	426672657	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c9149_1326	56.84	426673868	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c39698_228	56.84	427472591	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c10496_651	56.84	427586614	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c43917_288	56.84	427587771	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c107911_91350866	56.84	427972357	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c107911_91350930	56.84	427972421	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c107911_91350866	56.84	428016323	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ra_c2748_5223434	56.84	412493025	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ku_c13043_20902807	57.32	428853232	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ku_c13043_20902807	57.32	428854047	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig11720_924	57.32	429080655	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV420	57.32	429082717	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RFL_Contig2686_285	57.32	429828204	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RFL_Contig2686_571	57.32	429829611	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RFL_Contig2686_285	57.32	429829897	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c97479_160	57.32	429835698	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_c7585_12957020	57.32	429838929	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ku_c17017_26019611	57.32	430078828	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c1188_531	57.43	430098826	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_rep_c106876_446	57.55	430745271	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00089031_51	57.67	431563868	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c103613_441	57.67	431564145	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RFL_Contig2484_1065	57.67	431564162	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BobWhite_c14158_112	58.02	433034198	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IAAV2683	58.02	433034200	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_rep_c113316_305	58.99	434253065	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	CAP7_c12113_388	58.99	434375940	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c36329_526	58.99	434515611	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	D_contig64246_320	58.99	420764048	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig11896_550	59.22	437369232	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	RAC875_c1413_597	59.22	437369237	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c9752_793	59.22	437373105	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Tdurum_contig69792_167	59.22	437373205	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c27915_560	59.22	437539671	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c64439_87	59.46	438456325	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Excalibur_c15617_425	60.3	438739880	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00022551_51	60.78	438959375	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00034012_51	61.14	439334107	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00036778_51	61.25	439328575	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00036778_51	61.25	439630480	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c5336_365	61.25	439631119	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00078029_51	61.37	439717498	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c1932_300	61.37	439721697	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	Kukri_c1932_624	61.37	439722782	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00022789_51	61.37	439724585	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c67299_65844168	62.46	440917156	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c67299_65844168	62.46	440917364	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c67299_65845319	62.46	440919912	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	wsnp_Ex_rep_c67299_65845319	62.46	440920541	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	IACX2852	62.7	440932238	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00000651_51	62.7	440932343	TRUE
Triticum_dicoccoides_Jorgensen2017	1B	BS00069125_51	62.94	441427917	TRUE
