set	map	mkr	gen	phys	vld
Brassica_juncea_Zou2016	NA	100055024	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3104411	NA	19062659	TRUE
Brassica_juncea_Zou2016	NA	3186426	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100096055	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100002675	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100002045	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100061499	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100012547	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3175384	NA	NA	TRUE
Brassica_juncea_Zou2016	A02	3081976S	60.471	18403606	TRUE
Brassica_juncea_Zou2016	A02	3110371S	60.957	17943079	TRUE
Brassica_juncea_Zou2016	A02	3100802S	61.31	NA	TRUE
Brassica_juncea_Zou2016	A02	3076837S	61.735	17572928	TRUE
Brassica_juncea_Zou2016	A02	3149793S	62.029	18907443	TRUE
Brassica_juncea_Zou2016	A02	3133588S	62.586	8309981	TRUE
Brassica_juncea_Zou2016	A02	100005023	63.512	NA	TRUE
Brassica_juncea_Zou2016	NA	100011476	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3076647	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100010133	NA	2023248	TRUE
Brassica_juncea_Zou2016	NA	100006790	NA	19071568	TRUE
Brassica_juncea_Zou2016	NA	3086673	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3085890	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100005582	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100030938	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3074344	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100021663	NA	17500136	TRUE
Brassica_juncea_Zou2016	NA	3094909	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3075598	NA	10779487	TRUE
Brassica_juncea_Zou2016	NA	100012185	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100023888	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100036723	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3192265	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3153219	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100021663	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3094909	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3075598	NA	6202914	TRUE
Brassica_juncea_Zou2016	NA	100012185	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100023888	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100036723	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3192265	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3153219	NA	NA	TRUE
Brassica_juncea_Zou2016	A02	3144586	63.786	NA	TRUE
Brassica_juncea_Zou2016	A02	3076398	63.901	NA	TRUE
Brassica_juncea_Zou2016	NA	100046216	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100007009	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3116926	NA	NA	TRUE
Brassica_juncea_Zou2016	A02	3075322	64.049	NA	TRUE
Brassica_juncea_Zou2016	A02	3103191	64.182	NA	TRUE
Brassica_juncea_Zou2016	A02	100015037	64.575	NA	TRUE
Brassica_juncea_Zou2016	A02	3079784S	65.028	NA	TRUE
Brassica_juncea_Zou2016	A02	3077110S	65.383	NA	TRUE
Brassica_juncea_Zou2016	A02	3082121S	65.671	NA	TRUE
Brassica_juncea_Zou2016	A02	3086897S	66.479	16256036	TRUE
Brassica_juncea_Zou2016	A02	3074621	69.239	NA	TRUE
Brassica_juncea_Zou2016	A02	100070108	72.302	NA	TRUE
Brassica_juncea_Zou2016	A03	3085562S	0	3429342	TRUE
Brassica_juncea_Zou2016	A03	100006765S	1.687	3212031	TRUE
Brassica_juncea_Zou2016	A03	100057681	2.678	NA	TRUE
Brassica_juncea_Zou2016	NA	100015743	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100019343	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3149731S	3.39700000000001	3249777	TRUE
Brassica_juncea_Zou2016	A03	100015007	4.35900000000001	6957929	TRUE
Brassica_juncea_Zou2016	NA	3105172	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3083935S	5.001	3444457	TRUE
Brassica_juncea_Zou2016	A03	3076638	6.765	2979323	TRUE
Brassica_juncea_Zou2016	A03	100018747S	10.272	23884745	TRUE
Brassica_juncea_Zou2016	A03	100072416	11.23	23612948	TRUE
Brassica_juncea_Zou2016	NA	100059579	NA	23612948	TRUE
Brassica_juncea_Zou2016	NA	100078960	NA	23612948	TRUE
Brassica_juncea_Zou2016	NA	100083874	NA	23612948	TRUE
Brassica_juncea_Zou2016	A03	100021700	11.411	NA	TRUE
Brassica_juncea_Zou2016	NA	100021014	NA	15789257	TRUE
Brassica_juncea_Zou2016	NA	3148690	NA	10328734	TRUE
Brassica_juncea_Zou2016	NA	3079835	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3093990S	12.267	4469445	TRUE
Brassica_juncea_Zou2016	A03	3074379	12.804	23612948	TRUE
Brassica_juncea_Zou2016	NA	100007768	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100019928	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3171705	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100010131	NA	3321030	TRUE
Brassica_juncea_Zou2016	NA	100012973	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3106925	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100011378	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3111317S	14.754	NA	TRUE
Brassica_juncea_Zou2016	A03	100048448S	15.597	22324439	TRUE
Brassica_juncea_Zou2016	A03	3098912	19.426	NA	TRUE
Brassica_juncea_Zou2016	NA	100048059	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3083091	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	100010025	19.701	NA	TRUE
Brassica_juncea_Zou2016	NA	100010424	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100007466	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100028856	NA	11074331	TRUE
Brassica_juncea_Zou2016	NA	3118337	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3128683	20.097	NA	TRUE
Brassica_juncea_Zou2016	NA	3126026	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3209706	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3218767	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	100009649	20.375	NA	TRUE
Brassica_juncea_Zou2016	A03	100021714	20.75	7318639	TRUE
Brassica_juncea_Zou2016	A03	3098473S	21.18	7381679	TRUE
Brassica_juncea_Zou2016	A03	3090661S	21.544	14628164	TRUE
Brassica_juncea_Zou2016	A03	3074631S	21.928	NA	TRUE
Brassica_juncea_Zou2016	A03	3092596S	22.17	14655249	TRUE
Brassica_juncea_Zou2016	A03	3078215S	22.499	6935206	TRUE
Brassica_juncea_Zou2016	A03	3103208S	23.431	13713272	TRUE
Brassica_juncea_Zou2016	A03	3095375	23.768	NA	TRUE
Brassica_juncea_Zou2016	A03	3098475S	24.055	14503569	TRUE
Brassica_juncea_Zou2016	A03	100056048	24.863	14161114	TRUE
Brassica_juncea_Zou2016	NA	3097726	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3076779	25.115	NA	TRUE
Brassica_juncea_Zou2016	NA	3081251	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3215876	25.403	NA	TRUE
Brassica_juncea_Zou2016	NA	100033562	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3132744	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100080919	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3120458	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3132728	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3133135	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3150588S	25.609	8000387	TRUE
Brassica_juncea_Zou2016	A03	3129979S	25.799	NA	TRUE
Brassica_juncea_Zou2016	A03	3086341	26.018	NA	TRUE
Brassica_juncea_Zou2016	A03	3084132	26.936	NA	TRUE
Brassica_juncea_Zou2016	NA	3081109	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3112795	27.892	NA	TRUE
Brassica_juncea_Zou2016	A03	3135390S	28.388	16820866	TRUE
Brassica_juncea_Zou2016	A03	100013518S	28.902	18147695	TRUE
Brassica_juncea_Zou2016	A03	3098044S	29.624	18089058	TRUE
Brassica_juncea_Zou2016	NA	3129714S	NA	17858387	TRUE
Brassica_juncea_Zou2016	A03	3078692S	30.014	NA	TRUE
Brassica_juncea_Zou2016	A03	100066742S	30.221	18638196	TRUE
Brassica_juncea_Zou2016	NA	3096156S	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3076951S	30.601	NA	TRUE
Brassica_juncea_Zou2016	A03	3133896	31.335	NA	TRUE
Brassica_juncea_Zou2016	A03	3074900-2S	32.513	NA	TRUE
Brassica_juncea_Zou2016	A03	3117869S	32.772	11610678	TRUE
Brassica_juncea_Zou2016	A03	3155629S	33.181	11881570	TRUE
Brassica_juncea_Zou2016	A03	3085258S	33.881	11615368	TRUE
Brassica_juncea_Zou2016	A03	100016268	34.992	NA	TRUE
Brassica_juncea_Zou2016	A03	100003361S	36.507	NA	TRUE
Brassica_juncea_Zou2016	A03	3091743	37.319	NA	TRUE
Brassica_juncea_Zou2016	NA	100057784	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100024064	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3100310S	37.836	NA	TRUE
Brassica_juncea_Zou2016	A03	3107800S	39.351	NA	TRUE
Brassica_juncea_Zou2016	A03	3082125	39.759	NA	TRUE
Brassica_juncea_Zou2016	A03	3131329S	39.974	904257	TRUE
Brassica_juncea_Zou2016	A03	3081514	40.252	NA	TRUE
Brassica_juncea_Zou2016	A03	3138119S	40.591	431041	TRUE
Brassica_juncea_Zou2016	A03	100001914	41.85	NA	TRUE
Brassica_juncea_Zou2016	NA	3162482	NA	689558	TRUE
Brassica_juncea_Zou2016	NA	3121231	NA	678000	TRUE
Brassica_juncea_Zou2016	NA	3090723	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100035582	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3107044	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	100035454S	42.328	NA	TRUE
Brassica_juncea_Zou2016	A03	3147981S	43.087	73942	TRUE
Brassica_juncea_Zou2016	A03	3189736S	43.726	13660405	TRUE
Brassica_juncea_Zou2016	A03	100019367	44.02	13503852	TRUE
Brassica_juncea_Zou2016	A03	3107366S	44.451	398841	TRUE
Brassica_juncea_Zou2016	A03	3077341	45.498	454010	TRUE
Brassica_juncea_Zou2016	NA	100004793	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3132296S	45.808	1264207	TRUE
Brassica_juncea_Zou2016	A03	3078342S	46.565	13818514	TRUE
Brassica_juncea_Zou2016	A03	100029111	47.026	13940981	TRUE
Brassica_juncea_Zou2016	NA	3085765	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3107173	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3075987S	47.731	2191553	TRUE
Brassica_juncea_Zou2016	A03	3138004	52.507	15067571	TRUE
Brassica_juncea_Zou2016	A03	3155126S	52.916	3491128	TRUE
Brassica_juncea_Zou2016	A03	100017168S	54.145	3500919	TRUE
Brassica_juncea_Zou2016	A03	3183596	58.837	8006959	TRUE
Brassica_juncea_Zou2016	NA	3193607	NA	8006959	TRUE
Brassica_juncea_Zou2016	NA	3219240	NA	8006959	TRUE
Brassica_juncea_Zou2016	NA	3187805	NA	8006959	TRUE
Brassica_juncea_Zou2016	NA	100008502	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100004354	NA	20846514	TRUE
Brassica_juncea_Zou2016	NA	100019299	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3080367	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3127505	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3131836	NA	5265353	TRUE
Brassica_juncea_Zou2016	A03	100010019	59.408	NA	TRUE
Brassica_juncea_Zou2016	NA	100103969	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3096267	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3099744S	59.894	NA	TRUE
Brassica_juncea_Zou2016	NA	3173862S	NA	8007237	TRUE
Brassica_juncea_Zou2016	NA	100004010	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	100022119	61.113	NA	TRUE
Brassica_juncea_Zou2016	A03	100032389	63.422	18604942	TRUE
Brassica_juncea_Zou2016	NA	100030628	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100011664	NA	3604183	TRUE
Brassica_juncea_Zou2016	A03	100010558	65.836	NA	TRUE
Brassica_juncea_Zou2016	NA	3154832	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3106670S	68.067	20028221	TRUE
Brassica_juncea_Zou2016	A03	3087859	69.168	24633033	TRUE
Brassica_juncea_Zou2016	A03	3082211S	70.244	24762821	TRUE
Brassica_juncea_Zou2016	A03	3145175S	70.578	24758601	TRUE
Brassica_juncea_Zou2016	A03	3089021	72.179	NA	TRUE
Brassica_juncea_Zou2016	NA	3092380	NA	16504535	TRUE
Brassica_juncea_Zou2016	A03	3075475S	72.741	NA	TRUE
Brassica_juncea_Zou2016	A03	3095492S	74.008	NA	TRUE
Brassica_juncea_Zou2016	A03	3150446S	74.514	NA	TRUE
Brassica_juncea_Zou2016	A03	3131700S	75.334	NA	TRUE
Brassica_juncea_Zou2016	A03	3081982S	76.816	22186994	TRUE
Brassica_juncea_Zou2016	A03	3106795	77.213	10432630	TRUE
Brassica_juncea_Zou2016	A03	100058844	77.601	NA	TRUE
Brassica_juncea_Zou2016	A03	3103335	78.25	NA	TRUE
Brassica_juncea_Zou2016	A03	3094439S	79.047	12035031	TRUE
Brassica_juncea_Zou2016	A03	3122993S	79.428	NA	TRUE
Brassica_juncea_Zou2016	A03	3101841S	79.969	11944349	TRUE
Brassica_juncea_Zou2016	A03	3219907	80.446	12681930	TRUE
Brassica_juncea_Zou2016	NA	3211191	NA	12681930	TRUE
Brassica_juncea_Zou2016	A03	3159705	81.319	12681930	TRUE
Brassica_juncea_Zou2016	NA	100050486	NA	NA	TRUE
Brassica_juncea_Zou2016	A03	3087485S	84.439	NA	TRUE
Brassica_juncea_Zou2016	A03	3120694S	85.083	25306246	TRUE
Brassica_juncea_Zou2016	A03	100069169	86.289	NA	TRUE
Brassica_juncea_Zou2016	A03	3109515S	88.324	979146	TRUE
Brassica_juncea_Zou2016	A03	100055804S	94.929	NA	TRUE
Brassica_juncea_Zou2016	A04	3096624S	0	4044362	TRUE
Brassica_juncea_Zou2016	A04	3162058	0.401000000000003	NA	TRUE
Brassica_juncea_Zou2016	A04	3092488S	1.23	3026417	TRUE
Brassica_juncea_Zou2016	A04	3075386S	1.86	3570428	TRUE
Brassica_juncea_Zou2016	A04	3081993S	2.18	NA	TRUE
Brassica_juncea_Zou2016	A04	3077685S	2.496	NA	TRUE
Brassica_juncea_Zou2016	NA	3098652	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100009487	NA	19650452	TRUE
Brassica_juncea_Zou2016	NA	100001401	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3086129	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3136454	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3164335	NA	1260442	TRUE
Brassica_juncea_Zou2016	NA	100017760	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3146650	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100015334	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3111816	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3092995	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3090710	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3093009	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3109634	NA	13953206	TRUE
Brassica_juncea_Zou2016	A04	3085005S	2.743	NA	TRUE
Brassica_juncea_Zou2016	A04	3082428S	2.928	NA	TRUE
Brassica_juncea_Zou2016	A04	100042609S	3.233	14981111	TRUE
Brassica_juncea_Zou2016	A04	3143203S	3.472	NA	TRUE
Brassica_juncea_Zou2016	A04	3158150S	3.995	8559067	TRUE
Brassica_juncea_Zou2016	NA	3167115	NA	NA	TRUE
Brassica_juncea_Zou2016	A04	3082889S	4.348	NA	TRUE
Brassica_juncea_Zou2016	A04	3080206S	4.413	NA	TRUE
Brassica_juncea_Zou2016	A04	3093698S	4.665	NA	TRUE
Brassica_juncea_Zou2016	NA	3204999S	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3133971	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100007915	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100077982	NA	11007651	TRUE
Brassica_juncea_Zou2016	NA	100018790	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3083764	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3104585	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100073615	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3108280	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3082132	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3118476	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3075550	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100033208	NA	4363339	TRUE
Brassica_juncea_Zou2016	NA	3124221	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3122944	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3074990	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3151061	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100008444	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3094326	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3076036	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3132840	NA	22310395	TRUE
Brassica_juncea_Zou2016	NA	100042135	NA	5956305	TRUE
Brassica_juncea_Zou2016	NA	3126697	NA	5729631	TRUE
Brassica_juncea_Zou2016	NA	100034089	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3087701	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100011966	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3095015	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3084419	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3135455	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100010306	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100073235	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3090938	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100020089	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3084346	NA	NA	TRUE
Brassica_juncea_Zou2016	A04	3187428S	5.317	NA	TRUE
Brassica_juncea_Zou2016	A04	100004174	5.70200000000001	15989502	TRUE
Brassica_juncea_Zou2016	A04	3131689S	5.85	NA	TRUE
Brassica_juncea_Zou2016	NA	100018920	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3121059	NA	NA	TRUE
Brassica_juncea_Zou2016	A04	3178716	7.216	NA	TRUE
Brassica_juncea_Zou2016	NA	3141192	NA	NA	TRUE
Brassica_juncea_Zou2016	A04	3076487S	7.809	16554505	TRUE
Brassica_juncea_Zou2016	A04	3145712-2S	8.282	NA	TRUE
Brassica_juncea_Zou2016	NA	3152217	NA	NA	TRUE
Brassica_juncea_Zou2016	A04	3218231	9.02	9458075	TRUE
Brassica_juncea_Zou2016	A04	3109689S	9.368	15285627	TRUE
Brassica_juncea_Zou2016	A04	100012665	9.835	10414348	TRUE
Brassica_juncea_Zou2016	A04	3150401S	11.088	11521865	TRUE
Brassica_juncea_Zou2016	A04	3173971S	11.762	NA	TRUE
Brassica_juncea_Zou2016	NA	3103632	NA	9175023	TRUE
Brassica_juncea_Zou2016	A04	100014058	12.233	NA	TRUE
Brassica_juncea_Zou2016	NA	3095051	NA	10523351	TRUE
Brassica_juncea_Zou2016	A04	100097883	12.46	12375431	TRUE
Brassica_juncea_Zou2016	NA	3095132	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3079845	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100005850	NA	10523344	TRUE
Brassica_juncea_Zou2016	NA	3093434	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3075568	NA	6202717	TRUE
Brassica_juncea_Zou2016	NA	100021317	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3163423	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100019166	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3097944	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100089989	NA	10477150	TRUE
Brassica_juncea_Zou2016	NA	100098106	NA	NA	TRUE
Brassica_juncea_Zou2016	A04	100070495	12.672	NA	TRUE
Brassica_juncea_Zou2016	A04	3085114S	15.094	NA	TRUE
Brassica_juncea_Zou2016	A04	3084056	18.331	11842945	TRUE
Brassica_juncea_Zou2016	A04	3097925	18.814	NA	TRUE
Brassica_juncea_Zou2016	A04	100006263	19.616	11959351	TRUE
Brassica_juncea_Zou2016	A04	3201864	21.005	NA	TRUE
Brassica_juncea_Zou2016	NA	3184050	NA	NA	TRUE
Brassica_juncea_Zou2016	A04	3083416S	22.4	NA	TRUE
Brassica_juncea_Zou2016	A04	3075074	24.16	NA	TRUE
Brassica_juncea_Zou2016	A04	3109332S	24.573	NA	TRUE
Brassica_juncea_Zou2016	NA	100067049	NA	NA	TRUE
Brassica_juncea_Zou2016	A04	3093082S	25.355	14790259	TRUE
Brassica_juncea_Zou2016	A04	100005379	26.415	NA	TRUE
Brassica_juncea_Zou2016	A04	100015899S	29.73	15656906	TRUE
Brassica_juncea_Zou2016	A04	3076327S	31.456	14004236	TRUE
Brassica_juncea_Zou2016	A04	100060069S	36.456	14938687	TRUE
Brassica_juncea_Zou2016	A04	100085432S	37.106	14938687	TRUE
Brassica_juncea_Zou2016	A04	3076746S	39.566	16566101	TRUE
Brassica_juncea_Zou2016	A04	3104121S	42.999	NA	TRUE
Brassica_juncea_Zou2016	A04	3088959	44.768	17258018	TRUE
Brassica_juncea_Zou2016	A04	3105870	44.946	NA	TRUE
Brassica_juncea_Zou2016	NA	3167380	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3120145	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3116824	NA	16206941	TRUE
Brassica_juncea_Zou2016	A04	3206550S	46.004	16110245	TRUE
Brassica_juncea_Zou2016	A04	100101677	46.404	NA	TRUE
Brassica_juncea_Zou2016	NA	100061757	NA	NA	TRUE
Brassica_juncea_Zou2016	A04	3176463S	48.371	17389328	TRUE
Brassica_juncea_Zou2016	A04	100013251S	49.211	16577611	TRUE
Brassica_juncea_Zou2016	A04	3126736S	52.671	16993080	TRUE
Brassica_juncea_Zou2016	A04	100057586S	56.828	NA	TRUE
Brassica_juncea_Zou2016	A04	100103293	57.216	18491641	TRUE
Brassica_juncea_Zou2016	A04	3094702S	57.579	NA	TRUE
Brassica_juncea_Zou2016	A04	3082820S	58.213	18463202	TRUE
Brassica_juncea_Zou2016	A04	100063598S	58.957	NA	TRUE
Brassica_juncea_Zou2016	A04	3098661S	59.469	18587415	TRUE
Brassica_juncea_Zou2016	A04	3159830S	59.815	18513265	TRUE
Brassica_juncea_Zou2016	A04	3077338S	60.465	19067867	TRUE
Brassica_juncea_Zou2016	A04	3140289S	61.742	19129048	TRUE
Brassica_juncea_Zou2016	A04	3075579S	63.301	NA	TRUE
Brassica_juncea_Zou2016	A05	3088338S	0	19551449	TRUE
Brassica_juncea_Zou2016	A05	3085432S	3.539	19299908	TRUE
Brassica_juncea_Zou2016	A05	100009607	5.92	16881385	TRUE
Brassica_juncea_Zou2016	A05	3077487S	6.823	NA	TRUE
Brassica_juncea_Zou2016	A05	3084743S	8.37	1097260	TRUE
Brassica_juncea_Zou2016	A05	100007002	8.93	17157639	TRUE
Brassica_juncea_Zou2016	A05	3105874S	12.412	17595057	TRUE
Brassica_juncea_Zou2016	A05	3099942S	14.792	18032281	TRUE
Brassica_juncea_Zou2016	A05	100017091	16.255	18032002	TRUE
Brassica_juncea_Zou2016	NA	100038908	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3163556	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100003796	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100090715	NA	18547939	TRUE
Brassica_juncea_Zou2016	A05	3112019S	17.796	18299572	TRUE
Brassica_juncea_Zou2016	A05	3077457S	18.958	NA	TRUE
Brassica_juncea_Zou2016	A05	3077572	19.415	18658787	TRUE
Brassica_juncea_Zou2016	NA	100050342	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	3079965-2S	20.402	NA	TRUE
Brassica_juncea_Zou2016	A05	3079965-1S	20.647	NA	TRUE
Brassica_juncea_Zou2016	A05	3075871S	21.291	18671313	TRUE
Brassica_juncea_Zou2016	A05	3084559	21.727	18658787	TRUE
Brassica_juncea_Zou2016	A05	3136104	22.212	NA	TRUE
Brassica_juncea_Zou2016	A05	100027055S	22.693	18857070	TRUE
Brassica_juncea_Zou2016	A05	3082584S	25.148	NA	TRUE
Brassica_juncea_Zou2016	A05	3092219S	25.792	NA	TRUE
Brassica_juncea_Zou2016	A05	3104976	27.028	NA	TRUE
Brassica_juncea_Zou2016	A05	3107360S	27.36	16698812	TRUE
Brassica_juncea_Zou2016	A05	100008033	27.811	16739152	TRUE
Brassica_juncea_Zou2016	A05	3081453S	29.353	8764168	TRUE
Brassica_juncea_Zou2016	A05	3142329S	30.064	16472306	TRUE
Brassica_juncea_Zou2016	A05	100038137	31.541	16037052	TRUE
Brassica_juncea_Zou2016	NA	100063574	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	3159739S	31.766	16207998	TRUE
Brassica_juncea_Zou2016	NA	3144478	NA	16264078	TRUE
Brassica_juncea_Zou2016	A05	3083542	32.88	NA	TRUE
Brassica_juncea_Zou2016	NA	3100117	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	3102691S	37.322	14502773	TRUE
Brassica_juncea_Zou2016	A05	3118910S	38.931	14214189	TRUE
Brassica_juncea_Zou2016	A05	3127011S	39.563	16468328	TRUE
Brassica_juncea_Zou2016	A05	3179953	40.169	5757478	TRUE
Brassica_juncea_Zou2016	NA	3080179S	NA	3601814	TRUE
Brassica_juncea_Zou2016	NA	100022298	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100057604	NA	NA	TRUE
Brassica_juncea_Zou2016	A05	100030270S	40.321	NA	TRUE
Brassica_juncea_Zou2016	A05	3074492S	40.712	13678103	TRUE
Brassica_juncea_Zou2016	A05	3090363S	41.037	14091010	TRUE
Brassica_juncea_Zou2016	A05	100008765S	41.447	13942584	TRUE
Brassica_juncea_Zou2016	NA	100006335	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100048507	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100062345	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3104746	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3079862	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100005145	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3145742	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	3082918	NA	NA	TRUE
Brassica_juncea_Zou2016	NA	100029671	NA	NA	TRUE
